run_index,model_name,run_id,star_teff_k,star_radius_rsun,stellar_luminosity_lsun,planet_radius_rearth,gravity_ms2,metallicity_xsolar,c_to_o_xsolar,c_to_o_picaso_tag,kzz_cm2_s,logkzz,cloud_fraction,cloud_model,fsed,insolation_searth,phase_deg,semi_major_au,equilibrium_temperature_k,picaso_tint_k,output_nc,status,author,contact,project,notes,code,picaso_tint_mode,picaso_tint_fixed_k,picaso_tint_floor_k,netcdf_optional_variables,netcdf_strict_optional,source_notebook_reference,planet_class_id,separation_id,climate_key,climate_index,climate_cache_nc,spectrum_index,spectrum_run_id
100,aurora_cahoy_exact_304,48474afa7034,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,50.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000100.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,100,48474afa7034
101,aurora_cahoy_exact_304,971b6404f37a,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,60.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000101.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,101,971b6404f37a
102,aurora_cahoy_exact_304,c52a45c3ecdd,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,70.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000102.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,102,c52a45c3ecdd
103,aurora_cahoy_exact_304,a9325863545d,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,80.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000103.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,103,a9325863545d
104,aurora_cahoy_exact_304,95e34f48821e,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,90.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000104.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,104,95e34f48821e
105,aurora_cahoy_exact_304,2af32c31bc7d,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,100.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000105.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,105,2af32c31bc7d
106,aurora_cahoy_exact_304,40b3fcd6bcb7,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,110.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000106.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,106,40b3fcd6bcb7
107,aurora_cahoy_exact_304,da3c25b6c9eb,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,120.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000107.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,107,da3c25b6c9eb
108,aurora_cahoy_exact_304,ed435f3ffd45,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,130.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000108.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,108,ed435f3ffd45
109,aurora_cahoy_exact_304,4796f4f29f4a,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,140.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000109.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,109,4796f4f29f4a
110,aurora_cahoy_exact_304,e5c0d3fefcf2,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,150.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000110.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,110,e5c0d3fefcf2
111,aurora_cahoy_exact_304,2718ee3de727,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,160.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000111.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,111,2718ee3de727
112,aurora_cahoy_exact_304,a6b0584ddb9a,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,170.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000112.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,112,a6b0584ddb9a
113,aurora_cahoy_exact_304,10855cc2f94f,5772.0,1.0,1.0,10.97,24.79,3.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,180.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000113.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,1cbb41eec727,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/1cbb41eec727.nc,113,10855cc2f94f
114,aurora_cahoy_exact_304,7429045cb35c,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,0.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000114.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,ad382eee1e0e,11,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/ad382eee1e0e.nc,114,7429045cb35c
115,aurora_cahoy_exact_304,5cfd8ae772c7,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,10.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000115.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,ad382eee1e0e,11,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/ad382eee1e0e.nc,115,5cfd8ae772c7
116,aurora_cahoy_exact_304,fb742aea1035,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,20.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000116.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,ad382eee1e0e,11,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/ad382eee1e0e.nc,116,fb742aea1035
117,aurora_cahoy_exact_304,5f24b933b684,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,30.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000117.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,ad382eee1e0e,11,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/ad382eee1e0e.nc,117,5f24b933b684
118,aurora_cahoy_exact_304,a2ee2f2aefe5,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,40.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000118.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,ad382eee1e0e,11,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/ad382eee1e0e.nc,118,a2ee2f2aefe5
119,aurora_cahoy_exact_304,7b0bc7571723,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,50.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000119.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,ad382eee1e0e,11,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/ad382eee1e0e.nc,119,7b0bc7571723
120,aurora_cahoy_exact_304,d13ac1ffd346,5772.0,1.0,1.0,10.97,24.79,10.0,1.0,100,1000000000.0,9.0,0.0,none,3.0,0.04,60.0,5.0,124.47284557635014,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000120.nc,pending,Daniel Huang,Daniel Huang,Aurora Cahoy Validation,Factorized Cahoy validation case: 16 unique PICASO climates (8 per planet class) with 19 reflected-light spectra per climate (phase 0-180 deg in 10-deg steps).,"{""climate"": ""PICASO"", ""cloud"": ""PICASO/VIRGA if available"", ""grid_runner"": ""aurora_grid_factorized"", ""spectrum"": ""PICASO""}",fixed,140.0,100.0,[],False,roadrunner_egp/notebooks/path_a_full_picaso_first_order_simulation.ipynb,jupiter_analog,outer_clear,ad382eee1e0e,11,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/ad382eee1e0e.nc,120,d13ac1ffd346
