spectrum_index,spectrum_run_id,model_name,climate_key,climate_index,climate_cache_nc,phase_deg,output_nc,status,planet_class_id,separation_id,star_teff_k,star_radius_rsun,stellar_spectrum_filename,stellar_spectrum_w_unit,stellar_spectrum_f_unit,planet_radius_rearth,gravity_ms2,metallicity_xsolar,c_to_o_xsolar,cloud_fraction,cloud_model,fsed,insolation_searth,semi_major_au,picaso_tint_k
200,d30b9dc36641,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,100.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000200.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
201,d519bf026af3,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,110.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000201.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
202,8110dc1f73b7,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,120.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000202.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
203,dda1b1387d84,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,130.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000203.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
204,9894e2fda58c,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000204.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
205,ac849ddfd0f6,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,150.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000205.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
206,a26771b725b9,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,160.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000206.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
207,f42d5b7814f8,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,170.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000207.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
208,1cb52ff22f6f,aurora_cahoy_exact_304,29a2c7e27a60,2,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/29a2c7e27a60.nc,180.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000208.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,6.0,0.25,2.0,50.0
209,bd09c60f6ac7,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,0.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000209.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
210,bddba314c243,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,10.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000210.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
211,a97aeaf6849d,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,20.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000211.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
212,1a3f5337ec9b,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,30.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000212.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
213,02b771c40f1d,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,40.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000213.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
214,04a1be9558ee,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,50.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000214.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
215,ad0e977d9ffd,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000215.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
216,6358566648d0,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,70.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000216.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
217,a053d386cfcd,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,80.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000217.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
218,a5b8a3e1e427,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,90.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000218.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
219,3604564dc43b,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,100.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000219.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
220,e0ea4eb9cf82,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,110.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000220.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
221,e07b7ef1941c,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,120.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000221.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
222,9351c92c5ff0,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,130.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000222.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
223,1c28f7a404c5,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000223.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
224,98f5a62324d7,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,150.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000224.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
225,34cf46ff1d6a,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,160.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000225.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
226,4e9805466f47,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,170.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000226.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
227,a6f6c8dfd626,aurora_cahoy_exact_304,fce5ff1ac954,15,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/fce5ff1ac954.nc,180.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000227.nc,pending,neptune_analog,a20_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,6.0,0.25,2.0,50.0
228,41dbc890de74,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,0.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000228.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
229,ee733819dec3,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,10.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000229.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
230,2674fc920836,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,20.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000230.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
231,dbd1df6b8671,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,30.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000231.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
232,70a7ef41d97b,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,40.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000232.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
233,3e8500bd78a7,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,50.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000233.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
234,164fa75c22de,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,60.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000234.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
235,2aace7af4251,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,70.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000235.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
236,9e136678182e,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,80.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000236.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
237,07930efa5a9e,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,90.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000237.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
238,498035222d02,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,100.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000238.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
239,42e7442c2026,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,110.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000239.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
240,3d441c1f106f,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,120.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000240.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
241,55d489dd1e15,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,130.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000241.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
242,9e81da2addff,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,140.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000242.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
243,71b9aca969c6,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,150.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000243.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
244,3f750de0a102,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,160.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000244.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
245,ffadae6fdd66,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,170.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000245.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
246,963318ae1d16,aurora_cahoy_exact_304,5ca01eb14440,5,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/5ca01eb14440.nc,180.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000246.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,10.0,1.0,1.0,virga,10.0,0.04,5.0,50.0
247,5566fc9bfd7a,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,0.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000247.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
248,85fa02799651,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,10.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000248.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
249,bb208bc15a58,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,20.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000249.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
250,55f2beea99ec,aurora_cahoy_exact_304,0da2d58c2d1c,1,roadrunner_egp/aurora_subneptune_grid/cache/climates/aurora_cahoy_exact_304/0da2d58c2d1c.nc,30.0,roadrunner_egp/aurora_subneptune_grid/outputs/aurora_cahoy_exact_304/nc/run_000250.nc,pending,neptune_analog,a50_au,5772.0,1.0,roadrunner_egp/aurora_subneptune_grid/data/stellar_spectra/SOLARSPECTRUM.DAT,AA,erg/(s cm2 AA),3.883,10.0,31.6,1.0,1.0,virga,10.0,0.04,5.0,50.0
