T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
1200,3.0,1.2,20.0,60.0,CGI-1,0.0002612089652661598,0.005367340460692594,20.54270402923186,False
1200,3.5,1.0,5.0,60.0,CGI-1,0.001692647867376449,0.034830519970572696,20.54270402923186,False
1200,3.5,1.0,10.0,60.0,CGI-1,0.00042369984782698633,0.008707629992643174,20.54270402923186,False
1200,3.5,1.0,20.0,60.0,CGI-1,0.00010595863294923899,0.0021769074981607935,20.54270402923186,False
1200,3.5,1.2,5.0,60.0,CGI-1,0.0024355989799976045,0.05015594875762468,20.54270402923186,False
1200,3.5,1.2,10.0,60.0,CGI-1,0.0006100140572110466,0.01253898718940617,20.54270402923186,False
1200,3.5,1.2,20.0,60.0,CGI-1,0.00015257331820440668,0.0031347467973515423,20.54270402923186,False
1200,4.0,1.0,5.0,60.0,CGI-1,0.0015337574097937974,0.03155592365376211,20.54270402923186,False
1200,4.0,1.0,10.0,60.0,CGI-1,0.0003838809376228676,0.007888980913440527,20.54270402923186,False
1200,4.0,1.0,20.0,60.0,CGI-1,9.599787322090328e-05,0.0019722452283601317,20.54270402923186,False
1200,4.0,1.2,5.0,60.0,CGI-1,0.0022071211871740057,0.045440530061417427,20.54270402923186,False
1200,4.0,1.2,10.0,60.0,CGI-1,0.0005526951957509448,0.011360132515354357,20.54270402923186,False
1200,4.0,1.2,20.0,60.0,CGI-1,0.0001382310986858465,0.002840033128838589,20.54270402923186,False
1300,3.0,1.0,5.0,60.0,CGI-1,0.0007835591443003598,0.04915754804792991,62.6870741780494,False
1300,3.0,1.0,10.0,60.0,CGI-1,0.0001960049721913066,0.012289387011982478,62.6870741780494,False
1300,3.0,1.0,20.0,60.0,CGI-1,4.900844747236462e-05,0.0030723467529956195,62.6870741780494,False
1300,3.0,1.2,5.0,60.0,CGI-1,0.001127936293681793,0.07078686918901908,62.6870741780494,False
1300,3.0,1.2,10.0,60.0,CGI-1,0.00028222282044200963,0.01769671729725477,62.6870741780494,False
1300,3.0,1.2,20.0,60.0,CGI-1,7.057064259484756e-05,0.0044241793243136925,62.6870741780494,False
1300,3.5,1.0,5.0,60.0,CGI-1,0.0007193316086180634,0.04512525392955458,62.6870741780494,False
1300,3.5,1.0,10.0,60.0,CGI-1,0.00017992997414281994,0.011281313482388646,62.6870741780494,False
1300,3.5,1.0,20.0,60.0,CGI-1,4.498856462915782e-05,0.0028203283705971614,62.6870741780494,False
1300,3.5,1.2,5.0,60.0,CGI-1,0.001035509771449771,0.0649803656585586,62.6870741780494,False
1300,3.5,1.2,10.0,60.0,CGI-1,0.00025907865171901457,0.01624509141463965,62.6870741780494,False
1300,3.5,1.2,20.0,60.0,CGI-1,6.478225070337931e-05,0.004061272853659912,62.6870741780494,False
1300,4.0,1.0,5.0,60.0,CGI-1,0.00042784292495882004,0.02683170092685334,62.6870741780494,False
1300,4.0,1.0,10.0,60.0,CGI-1,0.00010699506405057467,0.006707925231713335,62.6870741780494,False
1300,4.0,1.0,20.0,60.0,CGI-1,2.675091267435492e-05,0.0016769813079283338,62.6870741780494,False
