T_eff,logg,R_p_Rj,a_AU,phase_deg,band,f_reflect,Fp_ref_band,Fp_th_band,decision
1300,4.0,1.0,5.0,0.0,CGI-1,0.00019836211660515074,0.10029812748692837,505.5311662038631,False
1300,4.0,1.0,5.0,0.0,CGI-2,1.1643772549776362e-05,1.9901282687908088,170915.83399472412,False
1300,4.0,1.0,5.0,0.0,CGI-3,6.896942559175185e-06,2.2307829673303585,323442.96949098434,False
1300,4.0,1.0,5.0,0.0,CGI-4,2.0528899486623855e-06,2.5319372245972795,1233350.101625539,False
1300,4.0,1.0,10.0,0.0,CGI-1,4.959790791078196e-05,0.025074531871732093,505.5311662038631,False
1300,4.0,1.0,10.0,0.0,CGI-2,2.9109685584359355e-06,0.4975320671977022,170915.83399472412,False
1300,4.0,1.0,10.0,0.0,CGI-3,1.7242445588055563e-06,0.5576957418325896,323442.96949098434,False
1300,4.0,1.0,10.0,0.0,CGI-4,5.13223277358777e-07,0.6329843061493199,1233350.101625539,False
1300,4.0,1.0,20.0,0.0,CGI-1,1.2399938235941534e-05,0.006268632967933023,505.5311662038631,False
1300,4.0,1.0,20.0,0.0,CGI-2,7.27743728438318e-07,0.12438301679942555,170915.83399472412,False
1300,4.0,1.0,20.0,0.0,CGI-3,4.3106169714322847e-07,0.1394239354581474,323442.96949098434,False
1300,4.0,1.0,20.0,0.0,CGI-4,1.283058687268631e-07,0.15824607653732997,1233350.101625539,False
1300,4.0,1.2,5.0,0.0,CGI-1,0.00028561651949258565,0.14442930358117684,505.5311662038631,False
1300,4.0,1.2,5.0,0.0,CGI-2,1.6766946570252578e-05,2.865784707058764,170915.83399472412,False
1300,4.0,1.2,5.0,0.0,CGI-3,9.931567146335087e-06,3.2123274729557156,323442.96949098434,False
1300,4.0,1.2,5.0,0.0,CGI-4,2.9561588558595624e-06,3.6459896034200825,1233350.101625539,False
1300,4.0,1.2,10.0,0.0,CGI-1,7.141942879965486e-05,0.03610732589529421,505.5311662038631,False
1300,4.0,1.2,10.0,0.0,CGI-2,4.191789355194259e-06,0.716446176764691,170915.83399472412,False
1300,4.0,1.2,10.0,0.0,CGI-3,2.4829102809764024e-06,0.8030818682389289,323442.96949098434,False
1300,4.0,1.2,10.0,0.0,CGI-4,7.390413525076199e-07,0.9114974008550206,1233350.101625539,False
1300,4.0,1.2,20.0,0.0,CGI-1,1.7855813638921846e-05,0.009026831473823552,505.5311662038631,False
1300,4.0,1.2,20.0,0.0,CGI-2,1.0479506333897973e-06,0.17911154419117276,170915.83399472412,False
1300,4.0,1.2,20.0,0.0,CGI-3,6.207287261544024e-07,0.20077046705973223,323442.96949098434,False
1300,4.0,1.2,20.0,0.0,CGI-4,1.8476044053610936e-07,0.22787435021375516,1233350.101625539,False
1400,3.0,1.0,5.0,0.0,CGI-1,0.0001529792922372331,0.167229538354114,1092.9842415429885,False
1400,3.0,1.0,5.0,0.0,CGI-2,1.4551693434117668e-05,2.4487567962642784,168277.40178781198,False
1400,3.0,1.0,5.0,0.0,CGI-3,7.635667869032011e-06,2.62697043836359,344036.75287448626,False
1400,3.0,1.0,5.0,0.0,CGI-4,2.1752642701021635e-06,2.9718311183949644,1366190.16582171,False
1400,3.0,1.0,10.0,0.0,CGI-1,3.824921156229335e-05,0.0418073845885285,1092.9842415429885,False
1400,3.0,1.0,10.0,0.0,CGI-2,3.637963062421824e-06,0.6121891990660696,168277.40178781198,False
1400,3.0,1.0,10.0,0.0,CGI-3,1.9089278992125707e-06,0.6567426095908975,344036.75287448626,False
1400,3.0,1.0,10.0,0.0,CGI-4,5.438169547347342e-07,0.7429577795987411,1366190.16582171,False
1400,3.0,1.0,20.0,0.0,CGI-1,9.562577211352467e-06,0.010451846147132125,1092.9842415429885,False
1400,3.0,1.0,20.0,0.0,CGI-2,9.094932471325849e-07,0.1530472997665174,168277.40178781198,False
1400,3.0,1.0,20.0,0.0,CGI-3,4.772326580551942e-07,0.16418565239772437,344036.75287448626,False
1400,3.0,1.0,20.0,0.0,CGI-4,1.3595429413437125e-07,0.18573944489968527,1366190.16582171,False
1400,3.0,1.2,5.0,0.0,CGI-1,0.000220275353891812,0.24081053522992416,1092.9842415429885,False
1400,3.0,1.2,5.0,0.0,CGI-2,2.0954304380059517e-05,3.5262097866205604,168277.40178781198,False
1400,3.0,1.2,5.0,0.0,CGI-3,1.099532479048088e-05,3.7828374312435686,344036.75287448626,False
1400,3.0,1.2,5.0,0.0,CGI-4,3.1323775508975703e-06,4.279436810488749,1366190.16582171,False
1400,3.0,1.2,10.0,0.0,CGI-1,5.507793770711805e-05,0.06020263380748104,1092.9842415429885,False
1400,3.0,1.2,10.0,0.0,CGI-2,5.238658424347254e-06,0.8815524466551401,168277.40178781198,False
1400,3.0,1.2,10.0,0.0,CGI-3,2.748853866026014e-06,0.9457093578108922,344036.75287448626,False
1400,3.0,1.2,10.0,0.0,CGI-4,7.830962274391748e-07,1.0698592026221871,1366190.16582171,False
