T_eff,logg,R_p_Rj,a_AU,phase_deg,band,Fp_ref_band,Fp_th_band_hybrid_irflux,Fp_th_band_james_picaso,thermal_ratio_james_to_hybrid,f_reflect_hybrid_irflux,f_reflect_james_picaso,delta_f_reflect_james_minus_hybrid,decision_hybrid_irflux,decision_james_picaso,decision_changed,T_eff_key,temperature_k,thermal_gravity_code,thermal_logg_cgs,thermal_pt_file,thermal_cld_file
800,3.5,1.2,10.0,60.0,CGI-4,0.1389097303714415,36110.19822043524,37118.22144962231,1.027915195121156,3.846813444879197e-06,3.742345540767954e-06,-1.0446790411124259e-07,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,3.5,1.2,20.0,60.0,CGI-1,0.0310548872838592,0.5859744301519982,0.3951929656128389,0.6744201543236762,0.0503296786819007,0.07285640754039271,0.022526728858492016,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,3.5,1.2,20.0,60.0,CGI-2,0.0579478042933139,762.9192908383942,859.3061059374293,1.1263394650738388,7.594958454645554e-05,6.74310311689274e-05,-8.518553377528143e-06,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,3.5,1.2,20.0,60.0,CGI-3,0.0501013374774005,1913.6862583937211,2132.993290203267,1.114599261424192,2.617985346970037e-05,2.3488194228065468e-05,-2.6916592416349027e-06,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,3.5,1.2,20.0,60.0,CGI-4,0.0347274325928603,36110.19822043524,37118.22144962231,1.027915195121156,9.617061358478691e-07,9.355890111650095e-07,-2.6117124682859666e-08,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,5.0,60.0,CGI-1,0.4045099696097603,0.5859744301519982,0.3951929656128389,0.6744201543236762,0.4083961036711504,0.5058252906088984,0.09742918693774794,True,True,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,5.0,60.0,CGI-2,0.7723798369522727,762.9192908383942,859.3061059374293,1.1263394650738388,0.001011376536645,0.0008980341326138994,-0.00011334240403110057,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,5.0,60.0,CGI-3,0.6909682048236001,1913.6862583937211,2132.993290203267,1.114599261424192,0.0003609362852959,0.0003238380759012212,-3.709820939467879e-05,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,5.0,60.0,CGI-4,0.4925295266721817,36110.19822043524,37118.22144962231,1.027915195121156,1.3639437973717e-05,1.3269035315955573e-05,-3.7040265776142723e-07,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,10.0,60.0,CGI-1,0.10112749240244,0.5859744301519982,0.3951929656128389,0.6744201543236762,0.14717975468105,0.20375443077006278,0.05657467608901279,True,True,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,10.0,60.0,CGI-2,0.1930949592380682,762.9192908383942,859.3061059374293,1.1263394650738388,0.0002530360702195,0.00022465984731181022,-2.8376222907689798e-05,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,10.0,60.0,CGI-3,0.1727420512059,1913.6862583937211,2132.993290203267,1.114599261424192,9.025850450098026e-05,8.097918708340514e-05,-9.279317417575125e-06,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,10.0,60.0,CGI-4,0.1231323816680454,36110.19822043524,37118.22144962231,1.027915195121156,3.409894375211371e-06,3.3172918419358456e-06,-9.260253327552536e-08,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,20.0,60.0,CGI-1,0.02528187310061,0.5859744301519982,0.3951929656128389,0.6744201543236762,0.0413605110754367,0.06012695831685531,0.018766447241418606,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,20.0,60.0,CGI-2,0.048273739809517,762.9192908383942,859.3061059374293,1.1263394650738388,6.327102494351058e-05,5.617442693158546e-05,-7.096598011925116e-06,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,20.0,60.0,CGI-3,0.043185512801475,1913.6862583937211,2132.993290203267,1.114599261424192,2.2566153715710103e-05,2.0246026400921e-05,-2.320127314789104e-06,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.0,20.0,60.0,CGI-4,0.0307830954170113,36110.19822043524,37118.22144962231,1.027915195121156,8.524757739421026e-07,8.29325023818812e-07,-2.3150750123290635e-08,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,5.0,60.0,CGI-1,0.5824943562380548,0.5859744301519982,0.3951929656128389,0.6744201543236762,0.4985108400179456,0.5957879817192623,0.09727714170131668,True,True,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,5.0,60.0,CGI-2,1.1122269652112726,762.9192908383942,859.3061059374293,1.1263394650738388,0.0014557344026966,0.0012926583763727467,-0.00016307602632385332,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,5.0,60.0,CGI-3,0.994994214945984,1913.6862583937211,2132.993290203267,1.114599261424192,0.0005196657216914,0.00046626039243568207,-5.3405329255717927e-05,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,5.0,60.0,CGI-4,0.7092425184079416,36110.19822043524,37118.22144962231,1.027915195121156,1.9640672811547505e-05,1.910729929938718e-05,-5.33373512160325e-07,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,10.0,60.0,CGI-1,0.1456235890595137,0.5859744301519982,0.3951929656128389,0.6744201543236762,0.1990486376883048,0.2692661454265912,0.07021750773828642,True,True,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,10.0,60.0,CGI-2,0.2780567413028181,762.9192908383942,859.3061059374293,1.1263394650738388,0.0003643313779648,0.00032347820420086226,-4.085317376393774e-05,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,10.0,60.0,CGI-3,0.248748553736496,1913.6862583937211,2132.993290203267,1.114599261424192,0.0001299670850021,0.00011660587463457111,-1.336121036752888e-05,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,10.0,60.0,CGI-4,0.1773106296019854,36110.19822043524,37118.22144962231,1.027915195121156,4.91024053320768e-06,4.776893279994012e-06,-1.3334725321366856e-07,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,20.0,60.0,CGI-1,0.0364058972648784,0.5859744301519982,0.3951929656128389,0.6744201543236762,0.0584946144039886,0.08435123536271479,0.025856620958726186,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,20.0,60.0,CGI-2,0.0695141853257045,762.9192908383942,859.3061059374293,1.1263394650738388,9.11077395474282e-05,8.088917546412936e-05,-1.0218564083298845e-05,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,20.0,60.0,CGI-3,0.062187138434124,1913.6862583937211,2132.993290203267,1.114599261424192,3.249493870487855e-05,2.9154018305995533e-05,-3.340920398883016e-06,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
800,4.0,1.2,20.0,60.0,CGI-4,0.0443276574004963,36110.19822043524,37118.22144962231,1.027915195121156,1.2275646540302111e-06,1.1942275985218442e-06,-3.333705550836696e-08,False,False,False,800,800,31,3.4913616938342726,SLGRID_T800_g31_m+000_CO100_fsed3_full.pt,SLGRID_T800_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,5.0,60.0,CGI-1,0.3589715800687674,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.2632177828493384,0.36885474340303687,0.10563696055369848,True,True,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,5.0,60.0,CGI-2,0.5659369358875291,1743.549255572858,1874.26708629275,1.0749722614959585,0.0003244836913974,0.0003018599143901001,-2.2623777007299854e-05,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,5.0,60.0,CGI-3,0.4356554138695162,4099.54505957854,4406.953465268529,1.0749859804496436,0.0001062579178181,9.884659646345531e-05,-7.411321354644691e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,5.0,60.0,CGI-4,0.2708004268069243,71275.55050428172,72732.08875593639,1.0204353139519724,3.799330850909957e-06,3.7232454502877812e-06,-7.608540062217575e-08,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,10.0,60.0,CGI-1,0.0897428950171918,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.081990455058892,0.12747984498363138,0.045489389924739373,False,True,True,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,10.0,60.0,CGI-2,0.1414842339718822,1743.549255572858,1874.26708629275,1.0749722614959585,8.114066946731405e-05,7.548206735531739e-05,-5.6586021119966605e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,10.0,60.0,CGI-3,0.108913853467379,4099.54505957854,4406.953465268529,1.0749859804496436,2.656659663796023e-05,2.471348124849495e-05,-1.8531153894652802e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,10.0,60.0,CGI-4,0.067700106701731,71275.55050428172,72732.08875593639,1.0204353139519724,9.49835419281748e-07,9.308139618085805e-07,-1.9021457473167492e-08,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,20.0,60.0,CGI-1,0.0224357237542979,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.021840657873072,0.03523917463585523,0.013398516762783228,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,20.0,60.0,CGI-2,0.0353710584929705,1743.549255572858,1874.26708629275,1.0749722614959585,2.0286401906002316e-05,1.8871585188527548e-05,-1.4148167174747679e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,20.0,60.0,CGI-3,0.0272284633668447,4099.54505957854,4406.953465268529,1.0749859804496436,6.641781496637542e-06,6.178484831025488e-06,-4.6329666561205367e-07,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.0,20.0,60.0,CGI-4,0.0169250266754327,71275.55050428172,72732.08875593639,1.0204353139519724,2.374590239806807e-07,2.3270365290500123e-07,-4.75537107567947e-09,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,5.0,60.0,CGI-1,0.516919075299025,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.3396919088225137,0.4569840993157297,0.11729219049321599,True,True,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,5.0,60.0,CGI-2,0.8149491876780419,1743.549255572858,1874.26708629275,1.0749722614959585,0.0004671898136031,0.0004346205511319072,-3.256926247119282e-05,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,5.0,60.0,CGI-3,0.6273437959721033,4099.54505957854,4406.953465268529,1.0749859804496436,0.0001530042481764,0.0001423329084930052,-1.0671339683394795e-05,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,5.0,60.0,CGI-4,0.3899526146019709,71275.55050428172,72732.08875593639,1.0204353139519724,5.471027279363537e-06,5.3614646651128784e-06,-1.0956261425065896e-07,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,10.0,60.0,CGI-1,0.1292297688247562,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.1139552292014354,0.17382115165080783,0.05986592244937243,True,True,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,10.0,60.0,CGI-2,0.2037372969195104,1743.549255572858,1874.26708629275,1.0749722614959585,0.0001168383926809,0.00010869056714862447,-8.14782553227553e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,10.0,60.0,CGI-3,0.1568359489930258,4099.54505957854,4406.953465268529,1.0749859804496436,3.825545197911148e-05,3.558702602694056e-05,-2.6684259521709167e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,10.0,60.0,CGI-4,0.0974881536504927,71275.55050428172,72732.08875593639,1.0204353139519724,1.3677624321400676e-06,1.340371556044271e-06,-2.739087609579655e-08,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,20.0,60.0,CGI-1,0.032307442206189,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.0311511878651625,0.04996962067231357,0.01881843280715107,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,20.0,60.0,CGI-2,0.0509343242298776,1743.549255572858,1874.26708629275,1.0749722614959585,2.9212157996429163e-05,2.71748570251228e-05,-2.0373009713063635e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,20.0,60.0,CGI-3,0.0392089872482564,4099.54505957854,4406.953465268529,1.0749859804496436,9.564137405077285e-06,8.896993969902105e-06,-6.671434351751792e-07,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.0,1.2,20.0,60.0,CGI-4,0.0243720384126231,71275.55050428172,72732.08875593639,1.0204353139519724,3.41940958805515e-07,3.350932258731382e-07,-6.847732932376774e-09,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,5.0,60.0,CGI-1,0.2376560675704381,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.1912777032295488,0.27897496626684726,0.08769726303729847,True,True,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,5.0,60.0,CGI-2,0.4259148198272317,1743.549255572858,1874.26708629275,1.0749722614959585,0.0002442206902127,0.00022719176930540805,-1.7028920907291952e-05,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,5.0,60.0,CGI-3,0.3701203363027836,4099.54505957854,4406.953465268529,1.0749859804496436,9.027512035272673e-05,8.397848016235251e-05,-6.296640190374219e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,5.0,60.0,CGI-4,0.2862779854362962,71275.55050428172,72732.08875593639,1.0204353139519724,4.016480175614295e-06,3.936046159674812e-06,-8.043401593948272e-08,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,10.0,60.0,CGI-1,0.0594140168926095,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.0558284839452658,0.08819738935729286,0.03236890541202706,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,10.0,60.0,CGI-2,0.1064787049568079,1743.549255572858,1874.26708629275,1.0749722614959585,6.106635780423087e-05,5.680762199446522e-05,-4.2587358097656485e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,10.0,60.0,CGI-3,0.0925300840756959,4099.54505957854,4406.953465268529,1.0749859804496436,2.2570308241151332e-05,2.0995942446090276e-05,-1.574365795061056e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,10.0,60.0,CGI-4,0.071569496359074,71275.55050428172,72732.08875593639,1.0204353139519724,1.004123068683873e-06,9.840144447634097e-07,-2.0108623920463366e-08,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,20.0,60.0,CGI-1,0.0148535042231523,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.0145670638020168,0.023611180713236125,0.009044116911219325,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,20.0,60.0,CGI-2,0.0266196762392019,1743.549255572858,1874.26708629275,1.0749722614959585,1.526728868934307e-05,1.4202510606756703e-05,-1.0647780825863665e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,20.0,60.0,CGI-3,0.0231325210189239,4099.54505957854,4406.953465268529,1.0749859804496436,5.642672577932374e-06,5.249068268373995e-06,-3.9360430955837957e-07,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.0,20.0,60.0,CGI-4,0.0178923740897685,71275.55050428172,72732.08875593639,1.0204353139519724,2.510309562204488e-07,2.460037927443166e-07,-5.02716347613222e-09,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,5.0,60.0,CGI-1,0.3422247373014309,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.2540578294818135,0.35780388736484775,0.10374605788303426,True,True,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,5.0,60.0,CGI-2,0.6133173405512136,1743.549255572858,1874.26708629275,1.0749722614959585,0.0003516400076896,0.00032712344710770645,-2.4516560581893548e-05,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,5.0,60.0,CGI-3,0.5329732842760083,4099.54505957854,4406.953465268529,1.0749859804496436,0.0001299910099281,0.00012092454320767231,-9.066466720427684e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,5.0,60.0,CGI-4,0.4122402990282665,71275.55050428172,72732.08875593639,1.0204353139519724,5.78372123159585e-06,5.667896653926471e-06,-1.1582457766937914e-07,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,10.0,60.0,CGI-1,0.0855561843253577,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.0784655473587539,0.12225972567803164,0.043794178319277746,False,True,True,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,10.0,60.0,CGI-2,0.1533293351378034,1743.549255572858,1874.26708629275,1.0749722614959585,8.793319254378098e-05,8.180093102882769e-05,-6.1322615149532895e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,10.0,60.0,CGI-3,0.133243321069002,4099.54505957854,4406.953465268529,1.0749859804496436,3.2500921102702647e-05,3.0233877815316214e-05,-2.267043287386432e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,10.0,60.0,CGI-4,0.1030600747570666,71275.55050428172,72732.08875593639,1.0204353139519724,1.4459365800695358e-06,1.4169801869545628e-06,-2.895639311497303e-08,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,20.0,60.0,CGI-1,0.0213890460813394,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.0208429786350797,0.033650507809824586,0.012807529174744887,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,20.0,60.0,CGI-2,0.0383323337844508,1743.549255572858,1874.26708629275,1.0749722614959585,2.198474802775626e-05,2.045148747024389e-05,-1.5332605575123713e-06,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,20.0,60.0,CGI-3,0.0333108302672505,4099.54505957854,4406.953465268529,1.0749859804496436,8.125428338604682e-06,7.558640849096964e-06,-5.667874895077175e-07,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,3.5,1.2,20.0,60.0,CGI-4,0.0257650186892666,71275.55050428172,72732.08875593639,1.0204353139519724,3.614845370301704e-07,3.542454232076995e-07,-7.23911382247086e-09,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,4.0,1.0,5.0,60.0,CGI-1,0.2654435921392085,1.0048100618206672,0.6142342319452306,0.6112938706368723,0.2089689656169989,0.30175091933854287,0.09278195372154396,True,True,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
900,4.0,1.0,5.0,60.0,CGI-2,0.5357828149341232,1743.549255572858,1874.26708629275,1.0749722614959585,0.0003071999375841,0.0002857808806262015,-2.1419056957898528e-05,False,False,False,900,900,31,3.4913616938342726,SLGRID_T900_g31_m+000_CO100_fsed3_full.pt,SLGRID_T900_g31_m+000_CO100_fsed3_picaso.cld
